record_id,source_path,skipped,skip_reason,detector,collapse_role,total_hours_used,basal_start,basal_end,search_start,search_end,refractory_h,n_symbols,basal_idx_start,basal_idx_end,L,theta_delta_S,theta_R,n_episodes,search_hours,first_alarm_hr,alarmed,far_per_24h,error
16273,nsrdb_16273_clean.npz,False,,I0_dS0.12_R10,none,11.999830729166666,0.25,2.0,2.0,11.999830729166666,0.5,56188,1389,9557,50,0.12,10,10.0,9.999830729166666,3.0184418402777777,1.0,24.000406256876747,
16273,nsrdb_16273_clean.npz,False,,I0_dS0.12_R12,none,11.999830729166666,0.25,2.0,2.0,11.999830729166666,0.5,56188,1389,9557,50,0.12,12,9.0,9.999830729166666,3.018865017361111,1.0,21.60036563118907,
16273,nsrdb_16273_clean.npz,False,,I0_dS0.15_R5,none,11.999830729166666,0.25,2.0,2.0,11.999830729166666,0.5,56188,1389,9557,50,0.15,5,8.0,9.999830729166666,3.01759765625,1.0,19.200325005501398,
16273,nsrdb_16273_clean.npz,False,,I0_dS0.15_R8,none,11.999830729166666,0.25,2.0,2.0,11.999830729166666,0.5,56188,1389,9557,50,0.15,8,8.0,9.999830729166666,3.018235677083333,1.0,19.200325005501398,
16273,nsrdb_16273_clean.npz,False,,I0_dS0.15_R10,none,11.999830729166666,0.25,2.0,2.0,11.999830729166666,0.5,56188,1389,9557,50,0.15,10,7.0,9.999830729166666,3.0186501736111113,1.0,16.800284379813725,
16273,nsrdb_16273_clean.npz,False,,I0_dS0.15_R12,none,11.999830729166666,0.25,2.0,2.0,11.999830729166666,0.5,56188,1389,9557,50,0.15,12,7.0,9.999830729166666,3.019079861111111,1.0,16.800284379813725,
16420,nsrdb_16420_clean.npz,False,,I0_dS0.08_R5,none,11.999867621527779,0.25,2.0,2.0,11.999867621527779,0.5,60906,1296,9858,50,0.08,5,17.0,9.999867621527779,2.019331597222222,1.0,40.80054011131657,
16420,nsrdb_16420_clean.npz,False,,I0_dS0.08_R8,none,11.999867621527779,0.25,2.0,2.0,11.999867621527779,0.5,60906,1296,9858,50,0.08,8,17.0,9.999867621527779,2.0199934895833334,1.0,40.80054011131657,
16420,nsrdb_16420_clean.npz,False,,I0_dS0.08_R10,none,11.999867621527779,0.25,2.0,2.0,11.999867621527779,0.5,60906,1296,9858,50,0.08,10,16.0,9.999867621527779,2.02044921875,1.0,38.40050834006266,
16420,nsrdb_16420_clean.npz,False,,I0_dS0.08_R12,none,11.999867621527779,0.25,2.0,2.0,11.999867621527779,0.5,60906,1296,9858,50,0.08,12,14.0,9.999867621527779,2.0208984375,1.0,33.60044479755482,
16420,nsrdb_16420_clean.npz,False,,I0_dS0.10_R5,none,11.999867621527779,0.25,2.0,2.0,11.999867621527779,0.5,60906,1296,9858,50,0.1,5,16.0,9.999867621527779,2.0211067708333332,1.0,38.40050834006266,
16420,nsrdb_16420_clean.npz,False,,I0_dS0.10_R8,none,11.999867621527779,0.25,2.0,2.0,11.999867621527779,0.5,60906,1296,9858,50,0.1,8,13.0,9.999867621527779,2.0217795138888888,1.0,31.20041302630091,
16420,nsrdb_16420_clean.npz,False,,I0_dS0.10_R10,none,11.999867621527779,0.25,2.0,2.0,11.999867621527779,0.5,60906,1296,9858,50,0.1,10,12.0,9.999867621527779,2.022209201388889,1.0,28.800381255046993,
16420,nsrdb_16420_clean.npz,False,,I0_dS0.10_R12,none,11.999867621527779,0.25,2.0,2.0,11.999867621527779,0.5,60906,1296,9858,50,0.1,12,11.0,9.999867621527779,2.0226345486111112,1.0,26.400349483793075,
16420,nsrdb_16420_clean.npz,False,,I0_dS0.12_R5,none,11.999867621527779,0.25,2.0,2.0,11.999867621527779,0.5,60906,1296,9858,50,0.12,5,12.0,9.999867621527779,2.022209201388889,1.0,28.800381255046993,
16420,nsrdb_16420_clean.npz,False,,I0_dS0.12_R8,none,11.999867621527779,0.25,2.0,2.0,11.999867621527779,0.5,60906,1296,9858,50,0.12,8,11.0,9.999867621527779,2.0228515625,1.0,26.400349483793075,
16420,nsrdb_16420_clean.npz,False,,I0_dS0.12_R10,none,11.999867621527779,0.25,2.0,2.0,11.999867621527779,0.5,60906,1296,9858,50,0.12,10,10.0,9.999867621527779,2.02328125,1.0,24.000317712539164,
16420,nsrdb_16420_clean.npz,False,,I0_dS0.12_R12,none,11.999867621527779,0.25,2.0,2.0,11.999867621527779,0.5,60906,1296,9858,50,0.12,12,10.0,9.999867621527779,2.0237326388888888,1.0,24.000317712539164,
16420,nsrdb_16420_clean.npz,False,,I0_dS0.15_R5,none,11.999867621527779,0.25,2.0,2.0,11.999867621527779,0.5,60906,1296,9858,50,0.15,5,9.0,9.999867621527779,2.0224283854166667,1.0,21.600285941285243,
16420,nsrdb_16420_clean.npz,False,,I0_dS0.15_R8,none,11.999867621527779,0.25,2.0,2.0,11.999867621527779,0.5,60906,1296,9858,50,0.15,8,8.0,9.999867621527779,2.0230729166666666,1.0,19.20025417003133,
16420,nsrdb_16420_clean.npz,False,,I0_dS0.15_R10,none,11.999867621527779,0.25,2.0,2.0,11.999867621527779,0.5,60906,1296,9858,50,0.15,10,8.0,9.999867621527779,2.0235047743055556,1.0,19.20025417003133,
16420,nsrdb_16420_clean.npz,False,,I0_dS0.15_R12,none,11.999867621527779,0.25,2.0,2.0,11.999867621527779,0.5,60906,1296,9858,50,0.15,12,8.0,9.999867621527779,2.0239496527777776,1.0,19.20025417003133,
16483,nsrdb_16483_clean.npz,False,,I0_dS0.08_R5,none,11.999934895833333,0.25,2.0,2.0,11.999934895833333,0.5,63855,1336,11212,50,0.08,5,17.0,9.999934895833333,2.1264778645833333,1.0,40.80026562672934,
16483,nsrdb_16483_clean.npz,False,,I0_dS0.08_R8,none,11.999934895833333,0.25,2.0,2.0,11.999934895833333,0.5,63855,1336,11212,50,0.08,8,15.0,9.999934895833333,2.1270030381944443,1.0,36.000234376525896,
16483,nsrdb_16483_clean.npz,False,,I0_dS0.08_R10,none,11.999934895833333,0.25,2.0,2.0,11.999934895833333,0.5,63855,1336,11212,50,0.08,10,15.0,9.999934895833333,2.1273524305555553,1.0,36.000234376525896,
16483,nsrdb_16483_clean.npz,False,,I0_dS0.08_R12,none,11.999934895833333,0.25,2.0,2.0,11.999934895833333,0.5,63855,1336,11212,50,0.08,12,15.0,9.999934895833333,2.1277039930555555,1.0,36.000234376525896,
16483,nsrdb_16483_clean.npz,False,,I0_dS0.10_R5,none,11.999934895833333,0.25,2.0,2.0,11.999934895833333,0.5,63855,1336,11212,50,0.1,5,15.0,9.999934895833333,2.1266493055555555,1.0,36.000234376525896,
16483,nsrdb_16483_clean.npz,False,,I0_dS0.10_R8,none,11.999934895833333,0.25,2.0,2.0,11.999934895833333,0.5,63855,1336,11212,50,0.1,8,13.0,9.999934895833333,2.4149479166666667,1.0,31.200203126322442,
16483,nsrdb_16483_clean.npz,False,,I0_dS0.10_R10,none,11.999934895833333,0.25,2.0,2.0,11.999934895833333,0.5,63855,1336,11212,50,0.1,10,13.0,9.999934895833333,2.4152647569444445,1.0,31.200203126322442,
16483,nsrdb_16483_clean.npz,False,,I0_dS0.10_R12,none,11.999934895833333,0.25,2.0,2.0,11.999934895833333,0.5,63855,1336,11212,50,0.1,12,11.0,9.999934895833333,2.415564236111111,1.0,26.40017187611899,
16483,nsrdb_16483_clean.npz,False,,I0_dS0.12_R5,none,11.999934895833333,0.25,2.0,2.0,11.999934895833333,0.5,63855,1336,11212,50,0.12,5,11.0,9.999934895833333,2.4146158854166666,1.0,26.40017187611899,
16483,nsrdb_16483_clean.npz,False,,I0_dS0.12_R8,none,11.999934895833333,0.25,2.0,2.0,11.999934895833333,0.5,63855,1336,11212,50,0.12,8,7.0,9.999934895833333,2.4151085069444442,1.0,16.800109375712083,
16483,nsrdb_16483_clean.npz,False,,I0_dS0.12_R10,none,11.999934895833333,0.25,2.0,2.0,11.999934895833333,0.5,63855,1336,11212,50,0.12,10,6.0,9.999934895833333,3.0071614583333335,1.0,14.400093750610356,
16483,nsrdb_16483_clean.npz,False,,I0_dS0.12_R12,none,11.999934895833333,0.25,2.0,2.0,11.999934895833333,0.5,63855,1336,11212,50,0.12,12,5.0,9.999934895833333,3.007493489583333,1.0,12.00007812550863,
16483,nsrdb_16483_clean.npz,False,,I0_dS0.15_R5,none,11.999934895833333,0.25,2.0,2.0,11.999934895833333,0.5,63855,1336,11212,50,0.15,5,4.0,9.999934895833333,3.0078450520833333,1.0,9.600062500406905,
16483,nsrdb_16483_clean.npz,False,,I0_dS0.15_R8,none,11.999934895833333,0.25,2.0,2.0,11.999934895833333,0.5,63855,1336,11212,50,0.15,8,2.0,9.999934895833333,10.097081163194444,1.0,4.800031250203452,
16483,nsrdb_16483_clean.npz,False,,I0_dS0.15_R10,none,11.999934895833333,0.25,2.0,2.0,11.999934895833333,0.5,63855,1336,11212,50,0.15,10,1.0,9.999934895833333,11.702024739583333,1.0,2.400015625101726,
16483,nsrdb_16483_clean.npz,False,,I0_dS0.15_R12,none,11.999934895833333,0.25,2.0,2.0,11.999934895833333,0.5,63855,1336,11212,50,0.15,12,1.0,9.999934895833333,11.702493489583333,1.0,2.400015625101726,
16539,nsrdb_16539_clean.npz,False,,I0_dS0.08_R5,none,11.999945746527779,0.25,2.0,2.0,11.999945746527779,0.5,58645,1249,8377,50,0.08,5,10.0,9.999945746527779,2.0023914930555557,1.0,24.00013020903976,
16539,nsrdb_16539_clean.npz,False,,I0_dS0.08_R8,none,11.999945746527779,0.25,2.0,2.0,11.999945746527779,0.5,58645,1249,8377,50,0.08,8,8.0,9.999945746527779,2.003068576388889,1.0,19.20010416723181,
16539,nsrdb_16539_clean.npz,False,,I0_dS0.08_R10,none,11.999945746527779,0.25,2.0,2.0,11.999945746527779,0.5,58645,1249,8377,50,0.08,10,6.0,9.999945746527779,2.003708767361111,1.0,14.400078125423857,
16539,nsrdb_16539_clean.npz,False,,I0_dS0.08_R12,none,11.999945746527779,0.25,2.0,2.0,11.999945746527779,0.5,58645,1249,8377,50,0.08,12,5.0,9.999945746527779,2.0091254340277778,1.0,12.00006510451988,
16539,nsrdb_16539_clean.npz,False,,I0_dS0.10_R5,none,11.999945746527779,0.25,2.0,2.0,11.999945746527779,0.5,58645,1249,8377,50,0.1,5,7.0,9.999945746527779,2.002612847222222,1.0,16.800091146327834,
16539,nsrdb_16539_clean.npz,False,,I0_dS0.10_R8,none,11.999945746527779,0.25,2.0,2.0,11.999945746527779,0.5,58645,1249,8377,50,0.1,8,6.0,9.999945746527779,2.003400607638889,1.0,14.400078125423857,
16539,nsrdb_16539_clean.npz,False,,I0_dS0.10_R10,none,11.999945746527779,0.25,2.0,2.0,11.999945746527779,0.5,58645,1249,8377,50,0.1,10,3.0,9.999945746527779,4.56841796875,1.0,7.200039062711928,
16539,nsrdb_16539_clean.npz,False,,I0_dS0.10_R12,none,11.999945746527779,0.25,2.0,2.0,11.999945746527779,0.5,58645,1249,8377,50,0.1,12,2.0,9.999945746527779,6.421362847222222,1.0,4.800026041807953,
16539,nsrdb_16539_clean.npz,False,,I0_dS0.12_R5,none,11.999945746527779,0.25,2.0,2.0,11.999945746527779,0.5,58645,1249,8377,50,0.12,5,3.0,9.999945746527779,4.567966579861111,1.0,7.200039062711928,
16539,nsrdb_16539_clean.npz,False,,I0_dS0.12_R8,none,11.999945746527779,0.25,2.0,2.0,11.999945746527779,0.5,58645,1249,8377,50,0.12,8,3.0,9.999945746527779,4.568305121527778,1.0,7.200039062711928,
16539,nsrdb_16539_clean.npz,False,,I0_dS0.12_R10,none,11.999945746527779,0.25,2.0,2.0,11.999945746527779,0.5,58645,1249,8377,50,0.12,10,2.0,9.999945746527779,6.756371527777778,1.0,4.800026041807953,
16539,nsrdb_16539_clean.npz,False,,I0_dS0.12_R12,none,11.999945746527779,0.25,2.0,2.0,11.999945746527779,0.5,58645,1249,8377,50,0.12,12,2.0,9.999945746527779,6.756647135416666,1.0,4.800026041807953,
16539,nsrdb_16539_clean.npz,False,,I0_dS0.15_R5,none,11.999945746527779,0.25,2.0,2.0,11.999945746527779,0.5,58645,1249,8377,50,0.15,5,1.0,9.999945746527779,6.791095920138889,1.0,2.4000130209039763,
16539,nsrdb_16539_clean.npz,False,,I0_dS0.15_R8,none,11.999945746527779,0.25,2.0,2.0,11.999945746527779,0.5,58645,1249,8377,50,0.15,8,1.0,9.999945746527779,6.791844618055555,1.0,2.4000130209039763,
16539,nsrdb_16539_clean.npz,False,,I0_dS0.15_R10,none,11.999945746527779,0.25,2.0,2.0,11.999945746527779,0.5,58645,1249,8377,50,0.15,10,1.0,9.999945746527779,6.79224609375,1.0,2.4000130209039763,
16539,nsrdb_16539_clean.npz,False,,I0_dS0.15_R12,none,11.999945746527779,0.25,2.0,2.0,11.999945746527779,0.5,58645,1249,8377,50,0.15,12,0.0,9.999945746527779,nan,0.0,0.0,
16773,nsrdb_16773_clean.npz,False,,I0_dS0.08_R5,none,11.999856770833333,0.25,2.0,2.0,11.999856770833333,0.5,53465,1116,8959,50,0.08,5,17.0,9.999856770833333,2.0711848958333334,1.0,40.80058438337008,
16773,nsrdb_16773_clean.npz,False,,I0_dS0.08_R8,none,11.999856770833333,0.25,2.0,2.0,11.999856770833333,0.5,53465,1116,8959,50,0.08,8,14.0,9.999856770833333,2.1518988715277776,1.0,33.600481256893005,
16773,nsrdb_16773_clean.npz,False,,I0_dS0.08_R10,none,11.999856770833333,0.25,2.0,2.0,11.999856770833333,0.5,53465,1116,8959,50,0.08,10,13.0,9.999856770833333,2.1523090277777777,1.0,31.200446881400648,
16773,nsrdb_16773_clean.npz,False,,I0_dS0.08_R12,none,11.999856770833333,0.25,2.0,2.0,11.999856770833333,0.5,53465,1116,8959,50,0.08,12,13.0,9.999856770833333,2.152701822916667,1.0,31.200446881400648,
